date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:48	13945/13945	---M--	200	added ('OK')	image/png	etag:%22e0885ec69d852ed298d97c583a373830%22	https://demo.tailadmin.com/src/images/product/product-03.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/product/product-03.png	(from https://demo.tailadmin.com/analytics)
17:28:49	17104/17104	---M--	200	added ('OK')	image/png	etag:%2223773b107f246331c412a84d544181ca%22	https://demo.tailadmin.com/src/images/product/product-04.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/product/product-04.png	(from https://demo.tailadmin.com/analytics)
17:28:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:50%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/marketing)
17:28:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:50%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/marketing)
17:28:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:51%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/marketing)
17:28:51	754/754	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22090b354da45c6c2061f58e2b2f9dce01%22	https://demo.tailadmin.com/src/images/brand/brand-06.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-06.svg	(from https://demo.tailadmin.com/marketing)
17:28:51	13913/13913	---M--	200	added ('OK')	image/png	etag:%22a027da06b1f5804dfc1cfd534091718c%22	https://demo.tailadmin.com/src/images/user/user-14.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-14.png	(from https://demo.tailadmin.com/marketing)
17:28:52	16979/16979	---M--	200	added ('OK')	image/png	etag:%22a1ef4b459194e06fa074741365a6fc01%22	https://demo.tailadmin.com/src/images/user/user-15.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-15.png	(from https://demo.tailadmin.com/marketing)
17:28:52	26683/26683	---M--	200	added ('OK')	image/png	etag:%22350cc0a8607b266ad155097ececaf9df%22	https://demo.tailadmin.com/src/images/user/user-16.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-16.png	(from https://demo.tailadmin.com/marketing)
17:28:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:53%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/crm)
17:28:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:54%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/crm)
17:28:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:54%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/crm)
17:28:53	14530/14530	---M--	200	added ('OK')	image/png	etag:%2278afa256415514d820dd6de75ac9db43%22	https://demo.tailadmin.com/src/images/user/user-17.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-17.png	(from https://demo.tailadmin.com/crm)
17:28:53	4690/4690	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:54%20GMT	https://demo.tailadmin.com/cdn-cgi/l/email-protection	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/cdn-cgi/l/email-protection.html	(from https://demo.tailadmin.com/crm)
17:28:53	14970/14970	---M--	200	added ('OK')	image/png	etag:%2288e85f5e89abd8c50f8c1129e01c23b7%22	https://demo.tailadmin.com/src/images/user/user-18.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-18.png	(from https://demo.tailadmin.com/crm)
17:28:54	16104/16104	---M--	200	added ('OK')	image/png	etag:%2271fc4671f8f7df8fea835f487337cf8a%22	https://demo.tailadmin.com/src/images/user/user-19.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-19.png	(from https://demo.tailadmin.com/crm)
17:28:54	13831/13831	---M--	200	added ('OK')	image/png	etag:%2281475a8e928bb5f3c13c41c40b3a4b14%22	https://demo.tailadmin.com/src/images/user/user-20.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-20.png	(from https://demo.tailadmin.com/crm)
17:28:54	15502/15502	---M--	200	added ('OK')	image/png	etag:%22a5b23554e2dc4a7b04c9c6a66b525465%22	https://demo.tailadmin.com/src/images/user/user-21.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-21.png	(from https://demo.tailadmin.com/crm)
17:28:54	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22666c3b9a-4d7%22	https://demo.tailadmin.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.tailadmin.com/crm)
17:28:54	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:56%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/stocks)
17:28:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:56%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/stocks)
17:28:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:56%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/stocks)
17:28:55	1310/1310	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dce27977d7e336ff97ecd61722c20b4c%22	https://demo.tailadmin.com/src/images/brand/brand-07.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-07.svg	(from https://demo.tailadmin.com/stocks)
17:28:55	2497/2497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ed3ee274ff8cf50fb7bd4014af386931%22	https://demo.tailadmin.com/src/images/brand/brand-08.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-08.svg	(from https://demo.tailadmin.com/stocks)
17:28:56	1174/1174	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b3f0f582bcfe2d53d6090b2f42bb364e%22	https://demo.tailadmin.com/src/images/brand/brand-09.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-09.svg	(from https://demo.tailadmin.com/stocks)
17:28:56	898/898	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b8a8d7385fdfb30b487b4206abad8723%22	https://demo.tailadmin.com/src/images/brand/brand-10.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-10.svg	(from https://demo.tailadmin.com/stocks)
17:28:56	423/423	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aa9bd25a777f03ec0d1aa1a3cfe881ae%22	https://demo.tailadmin.com/src/images/brand/brand-11.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-11.svg	(from https://demo.tailadmin.com/stocks)
17:28:56	3989/3989	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218868508b16eb880d493692599464c7d%22	https://demo.tailadmin.com/src/images/brand/brand-12.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-12.svg	(from https://demo.tailadmin.com/stocks)
17:28:57	410/410	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b48bb0a0da42629f120388f892bbdcfb%22	https://demo.tailadmin.com/src/images/brand/brand-13.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-13.svg	(from https://demo.tailadmin.com/stocks)
17:28:57	2034/2034	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248ea6c8950707c16786ed63b42952d15%22	https://demo.tailadmin.com/src/images/brand/brand-14.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-14.svg	(from https://demo.tailadmin.com/stocks)
17:28:57	1252/1252	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2234b7269b8639256a4b98eba1639e992f%22	https://demo.tailadmin.com/src/images/brand/brand-15.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-15.svg	(from https://demo.tailadmin.com/stocks)
17:28:57	1640/1640	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22654ecd7174c0d02b363af97a3e75d1d1%22	https://demo.tailadmin.com/src/images/brand/brand-16.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-16.svg	(from https://demo.tailadmin.com/stocks)
17:28:57	3994/3994	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d575e1d4242f0114321e0e6c73508cd8%22	https://demo.tailadmin.com/src/images/brand/brand-17.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-17.svg	(from https://demo.tailadmin.com/stocks)
17:28:58	3396/3396	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227d0ff2c6f2cef5917540cc0f6f5a88c1%22	https://demo.tailadmin.com/src/images/brand/brand-18.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-18.svg	(from https://demo.tailadmin.com/stocks)
17:28:59	619/619	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228c7cc075d20157ffd74be68aa8628c46%22	https://demo.tailadmin.com/src/images/brand/brand-19.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-19.svg	(from https://demo.tailadmin.com/stocks)
17:28:59	852/852	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2228b56a2b9644665a66c2625fff91adc3%22	https://demo.tailadmin.com/src/images/brand/brand-20.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-20.svg	(from https://demo.tailadmin.com/stocks)
17:28:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:00%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
17:28:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:00%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
17:28:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:01%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
17:29:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:01%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
17:29:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:01%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
17:29:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:01%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
17:29:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:01%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
17:29:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:02%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
17:29:01	86183/86183	---M--	200	added ('OK')	image/png	etag:%22f7d3921d2fe9fe757575a6d013d06c09%22	https://demo.tailadmin.com/src/images/user/user-06.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-06.png	(from https://demo.tailadmin.com/profile)
17:29:01	482382/482382	---M--	200	added ('OK')	image/png	etag:%2252ed18f3fced9ac1c95e95d4764a1a9b%22	https://demo.tailadmin.com/src/images/cover/cover-01.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/cover/cover-01.png	(from https://demo.tailadmin.com/profile)
17:29:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:29:03%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.da.delayed	(from https://demo.tailadmin.com/task-list)
17:29:02	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.db.delayed	(from https://demo.tailadmin.com/task-list)
17:29:02	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.dc.delayed	(from https://demo.tailadmin.com/task-list)
17:29:02	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.dd.delayed	(from https://demo.tailadmin.com/task-list)
17:29:02	10486/10486	---M--	200	added ('OK')	image/png	etag:%229fc1e69bde4da1124bfad9909f30f66f%22	https://demo.tailadmin.com/src/images/user/user-07.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-07.png	(from https://demo.tailadmin.com/task-list)
17:29:02	11106/11106	---M--	200	added ('OK')	image/png	etag:%22f6ec1f48fc5bd4ac226a6e7c57a3a514%22	https://demo.tailadmin.com/src/images/user/user-08.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-08.png	(from https://demo.tailadmin.com/task-list)
17:29:02	9692/9692	---M--	200	added ('OK')	image/png	etag:%229716c28bbad0cfe51d20e140ffe14d76%22	https://demo.tailadmin.com/src/images/user/user-09.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-09.png	(from https://demo.tailadmin.com/task-list)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.e2.delayed	(from https://demo.tailadmin.com/task-kanban)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.e3.delayed	(from https://demo.tailadmin.com/task-kanban)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.e4.delayed	(from https://demo.tailadmin.com/task-kanban)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.e5.delayed	(from https://demo.tailadmin.com/task-kanban)
17:29:03	9427/9427	---M--	200	added ('OK')	image/png	etag:%22f918155afb500594f3c25766fb7a5cf5%22	https://demo.tailadmin.com/src/images/user/user-10.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-10.png	(from https://demo.tailadmin.com/task-list)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.e7.delayed	(from https://demo.tailadmin.com/form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.e8.delayed	(from https://demo.tailadmin.com/form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.e9.delayed	(from https://demo.tailadmin.com/form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.ea.delayed	(from https://demo.tailadmin.com/form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.eb.delayed	(from https://demo.tailadmin.com/pro-form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.ec.delayed	(from https://demo.tailadmin.com/pro-form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.ed.delayed	(from https://demo.tailadmin.com/pro-form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.ee.delayed	(from https://demo.tailadmin.com/pro-form-elements)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.ef.delayed	(from https://demo.tailadmin.com/form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f0.delayed	(from https://demo.tailadmin.com/form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f1.delayed	(from https://demo.tailadmin.com/form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f2.delayed	(from https://demo.tailadmin.com/form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f3.delayed	(from https://demo.tailadmin.com/pro-form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f4.delayed	(from https://demo.tailadmin.com/pro-form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f5.delayed	(from https://demo.tailadmin.com/pro-form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f6.delayed	(from https://demo.tailadmin.com/pro-form-layout)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f7.delayed	(from https://demo.tailadmin.com/tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f8.delayed	(from https://demo.tailadmin.com/tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.f9.delayed	(from https://demo.tailadmin.com/tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.fa.delayed	(from https://demo.tailadmin.com/tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.fb.delayed	(from https://demo.tailadmin.com/pro-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.fc.delayed	(from https://demo.tailadmin.com/pro-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.fd.delayed	(from https://demo.tailadmin.com/pro-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.fe.delayed	(from https://demo.tailadmin.com/pro-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.ff.delayed	(from https://demo.tailadmin.com/settings)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.100.delayed	(from https://demo.tailadmin.com/settings)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.101.delayed	(from https://demo.tailadmin.com/settings)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.102.delayed	(from https://demo.tailadmin.com/settings)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.103.delayed	(from https://demo.tailadmin.com/file-manager)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.104.delayed	(from https://demo.tailadmin.com/file-manager)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.105.delayed	(from https://demo.tailadmin.com/file-manager)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.106.delayed	(from https://demo.tailadmin.com/file-manager)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.107.delayed	(from https://demo.tailadmin.com/data-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.108.delayed	(from https://demo.tailadmin.com/data-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.109.delayed	(from https://demo.tailadmin.com/data-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.10a.delayed	(from https://demo.tailadmin.com/data-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.10b.delayed	(from https://demo.tailadmin.com/pricing-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.10c.delayed	(from https://demo.tailadmin.com/pricing-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.10d.delayed	(from https://demo.tailadmin.com/pricing-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.10e.delayed	(from https://demo.tailadmin.com/pricing-tables)
17:29:03	0/-1	---M--	308	error ('')			https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index.10f.delayed	(from https://demo.tailadmin.com/error-page)
